id,name,zipcode,smart_location,country,latitude,longitude
940374,New apartment near Sagrada Familia,8018,"Barcelona, Spain",Spain,41.41069,2.18888
945007,A home for the price of a room BCN,8025,"Barcelona, Spain",Spain,41.40313,2.17292
945564,Amazing Apartment Plaza Catalonia,8007,"Barcelona, Spain",Spain,41.38798,2.16552
950784,"Single Room near Ramblas, Breakfast",8007,"Barcelona, Spain",Spain,41.38577,2.16499
951364,079. New Aribau Apartment,8036,"Barcelona, Spain",Spain,41.39229,2.1542
956256,Amazing terraze: views&airconditioned&wi-fi,8015,"Barcelona, Spain",Spain,41.37603,2.15151
956768,Central Flat near Sagrada Família and Metro,8013,"Barcelona, Spain",Spain,41.40158,2.17431
959089,Our house: Architects' flat.,8023,"Barcelona, Spain",Spain,41.40657,2.14899
959840,Plz REAL (Square)10  /R1. PENTHOUSE,8002,"Barcelona, Spain",Spain,41.37909,2.17607
963109,Avinyó A,8002,"Barcelona, Spain",Spain,41.38115,2.18019
963289,MAGNIFICENT APARTMENT IN THE CENTER,8015,"Barcelona, Spain",Spain,41.37939,2.14885
965681,Executive Cataluña 2 - 3 Bedrooms,8011,"Barcelona, Spain",Spain,41.38542,2.16177
965712,Executive Cataluña 3.  3 Bedrooms,8011,"Barcelona, Spain",Spain,41.38507,2.16128
967346,"Executive cataluña 6 , 5 bedrooms",8011,"Barcelona, Spain",Spain,41.38556,2.16229
972000,Cozy rooms for 2 next to METRO,8020,"Barcelona, Spain",Spain,41.42176,2.19656
977496,Cozy apartment with balcony near Sagrada Familia,8025,"Barcelona, Spain",Spain,41.40647,2.17846
977631,Cheap Apartament Center Barcelona,8036,"Barcelona, Spain",Spain,41.39185,2.15272
979914,Bright 130 metre Apt +40m Furnished Terrace,8015,"Barcelona, Spain",Spain,41.3815,2.15877
982492,Charming and Central Apartment,8036,"Barcelona, Spain",Spain,41.39307,2.15444
985310,Nice and bright double room St Gervasi-Gràcia,8006,"Barcelona, Spain",Spain,41.39863,2.14888
986015,FANTASTIC apartment in Barcelona,8012,"Barcelona, Spain",Spain,41.39889,2.16004
986867,Modern and cozy Attic in Barcelona 2,8021,"Barcelona, Spain",Spain,41.39378,2.14634
987376,Rent Single Room  Beach,8005,"Barcelona, Spain",Spain,41.3951,2.19624
988917,COZY COMFORTABLE APARTMENT WELLOCATED AND PARKING,8015,"Barcelona, Spain",Spain,41.38035,2.14741
993497,Budy Apartments - Stylish Loft 2,8002,"Barcelona, Spain",Spain,41.37569,2.17569
998726,Casa Gemma - Quite apartment 5 min to Sgda Família,8026,"Barcelona, Spain",Spain,41.40753,2.18405
1001823,HB 5m.Plaza España Feria  Muestras. 25m Aeropuerto,8015,"Barcelona, Spain",Spain,41.37625,2.15267
1005399,5 BED+10 PEOPLE+MODERN+CITY CENTER,8007,"Barcelona, Spain",Spain,41.38604,2.16723
1005420,5 BED+12 PEOPLE+MODERN+CITY CENTER,8007,"Barcelona, Spain",Spain,41.38456,2.16492
1005754,Luxe Plaza Catalunya,8010,"Barcelona, Spain",Spain,41.38871,2.17091
1005775,ROOM NEXT TO THE FAMOUS LA PEDRERA,8037,"Barcelona, Spain",Spain,41.39772,2.16164
1010589,STYLE MONTJUÏC    (CENTRAL WITH WIFI AND JACUZZI),8004,"Barcelona, Spain",Spain,41.3738,2.16456
1011083,LOVELY APT. WITH TERRACE NEAR LAS RAMBLAS,8004,"Barcelona, Spain",Spain,41.37183,2.16566
1015402,Center Eixample 2 bedrooms w/ wifi,8009,"Barcelona, Spain",Spain,41.39458,2.17358
1015663,Habitación y terraza soleada,8027,"Barcelona, Spain",Spain,41.42239,2.18914
1018647,Penthouse with 2 Gorgeous Terrace next to Camp Nou,8903,"Hospitalet de Llobregat, Spain",Spain,41.37673,2.12204
1020452,Eco-Friendly Apartment BARCELONA,8004,"Barcelona, Spain",Spain,41.37277,2.14655
1021822,SUNSHINE DOUBLE ROOM+WIFI+Centric,8015,"Barcelona, Spain",Spain,41.37859,2.15357
1023985,GREAT! CHARMING RENOVATED APARTMENT,8025,"Barcelona, Spain",Spain,41.40461,2.17993
1026452,Barcelona Beach Flat with Parking,,"ES, Spain",Spain,41.40156,2.21036
1027560,Habitación de Marquès de Sentmenat,8029,"Barcelona, Spain",Spain,41.38499,2.13907
1032836,"Central quiet apartment, Wifi",8004,"Barcelona, Spain",Spain,41.37461,2.16318
1034301,Viladomat 0,8015,"Barcelona, Spain",Spain,41.38002,2.15471
1034771,"SPECTACULAR!, next The Ramblas.",8001,"Barcelona, Spain",Spain,41.38139,2.16808
1036032,Little♡single room to rest in BCN,8025,"Barcelona, Spain",Spain,41.40788,2.17311
1039211,Beach & Rambla in Poblenou,8005,"Barcelona, Spain",Spain,41.407,2.20312
1041060,Just perfect for your holidays :),8012,"Barcelona, Spain",Spain,41.39919,2.16223
1044862,Double apartment - Independència ABAPART,8026,"Barcelona, Spain",Spain,41.40831,2.18308
1044864,Apartamento Independència - Doble - ABAPART,8026,"Barcelona, Spain",Spain,41.4088,2.18389
1052846,COZY APARTAMENT BEACH -  POBLE NOU,8005,"Barcelona, Spain",Spain,41.39865,2.20723
1053030,PRIVATE ROOM WITH BALCONY IN YHE CENTER GAY AREA..,8011,"Barcelona, Spain",Spain,41.3858,2.16228
1061343,Apto. magníficas vistas y Aire/Ac,8017,"Barcelona, Spain",Spain,41.39681,2.12794
1063092,rent a bethdroom,8029,"Barcelona, Spain",Spain,41.38478,2.14679
1068523,"Comfortable, rooftop terrace, spacious, central",8010,"Barcelona, Spain",Spain,41.39214,2.17498
1068919,Apartment La Rambla 5 Bedrooms,8037,"Barcelona, Spain",Spain,41.39845,2.16105
1071608,Small single Room+WiFi+CENTRE,8015,"Barcelona, Spain",Spain,41.37866,2.1518
1071740,Contemporary Apartment with Private Patio,8014,"Barcelona, Spain",Spain,41.37237,2.13549
1074936,Apartamento Gran vía Classic BC HUTB-003954,8010,"Barcelona, Spain",Spain,41.39371,2.17378
1075855,Family Friendly Spacious flat 150m2,8025,"Barcelona, Spain",Spain,41.40867,2.1632
1079887,Trendy apartment in BCN centre,8030,"Barcelona, Spain",Spain,41.38475,2.14596
1082656,Apartment with big Terrace Eixample,8009,"Barcelona, Spain",Spain,41.39616,2.17179
1091090,Loft Gracia sleeps 4 (Libertad 2),8012,"Barcelona, Spain",Spain,41.39974,2.16123
1091258,Lovely room by the Sagrada Familia,8013,"Barcelona, Spain",Spain,41.40078,2.17333
1094534,Nice Double Bedroom near Feria de Barcelona.,8015,"Barcelona, Spain",Spain,41.37652,2.15312
1094547,Single Bedroom level near Feria de Bacelona,8015,"Barcelona, Spain",Spain,41.37655,2.15275
1097523,AMAZING ATTIC WITH PRIVATE TERRACE NEAR CENTRE,8015,"Barcelona, Spain",Spain,41.37875,2.15378
1098571,Plz REAL (Square)10  /R3. PENTHOUSE,8002,"Barcelona, Spain",Spain,41.37963,2.17513
1100506,The best value for money  Barcelona - Red,8005,"Barcelona, Spain",Spain,41.39323,2.19027
1101942,"Habitación doble, la mejor ubicación!!",8015,"Barcelona, Spain",Spain,41.37911,2.1475
1102856,All new apartment near Park Güell - 4 persons,8024,"Barcelona, Spain",Spain,41.41529,2.16147
1104197,Beautiful bright single room,8027,"Barcelona, Spain",Spain,41.42374,2.18778
1109264,Gaudi Double Room+Centric +WiFi,8015,"Barcelona, Spain",Spain,41.37865,2.15326
1109610,Lovely loft with garden in Gracia,8012,"Barcelona, Spain",Spain,41.40172,2.16009
1111408,GIRONA 111 PEDRERA A APARTMENT,8009,"Barcelona, Spain",Spain,41.39761,2.16802
1111410,MONTJUIC FOUNTAINS APARTMENT,8004,"Barcelona, Spain",Spain,41.37249,2.15573
1113540,APARTAMENTO LAS ARENAS,8014,"Barcelona, Spain",Spain,41.37561,2.14682
1114170,"Patio home, Gracia",8012,"Barcelona, Spain",Spain,41.40112,2.15182
1123805,Habitación en Eixample Barcelona,8015,"Barcelona, Spain",Spain,41.37576,2.1607
1124129,WIFI Nice apartment 10mn SagFamilia,8025,"Barcelona, Spain",Spain,41.40601,2.16424
1136066,Cozy room in excelent location,8014,"Barcelona, Spain",Spain,41.37671,2.14102
1136172,Duplex Bac de Roda - Beach - 1,8005,"Barcelona, Spain",Spain,41.40247,2.20828
1137154,Duplex Bac de Roda - Beach - 2,8005,"Barcelona, Spain",Spain,41.40302,2.20818
1139069,Designer 2Br Affordable Apt,8028,"Barcelona, Spain",Spain,41.38502,2.13222
1139810,2 confortables habitaciones en el centro de BCN!,8001,"Barcelona, Spain",Spain,41.3791,2.16851
1139849,1215 - Ciutadella Pretty Apartment,8005,"Barcelona, Spain",Spain,41.39302,2.19246
1146219,Comfortable/full equip.Sant Gervasi,8023,"Barcelona, Spain",Spain,41.40896,2.14036
1147133,FLAT IN  BARCELONA SAGRADA FAMILIA,8025,"Barcelona, Spain",Spain,41.40716,2.173
1150062,New modern apt. w/ commun terrace,8022,"Barcelona, Spain",Spain,41.41021,2.13927
1150128,Nice apartment with common terrace.,8022,"Barcelona, Spain",Spain,41.41044,2.13974
1157783,WHY NOT?UN ESPACIO PARA DISFRUTAR,8015,"Barcelona, Spain",Spain,41.38034,2.14942
1158951,Viladomat,8015,"Barcelona, Spain",Spain,41.38041,2.1562
1164746,IndiaRoom in Spacious Apartment,8006,"Barcelona, Spain",Spain,41.40212,2.14969
1165432,Impressive flat for groups !,8037,"Barcelona, Spain",Spain,41.39929,2.16407
1169088,Next to Barcelona Fair and Magic Fountain,8015,"Barcelona, Spain",Spain,41.37587,2.15375
1169142,Great experience guaranteed :)),8009,"Barcelona, Spain",Spain,41.3957,2.16934
1182345,FAMILY APARTMENT IN THE CITY CENTRE,8037,"Barcelona, Spain",Spain,41.39991,2.16631
1186442,Barcelona Comtal 21 apartment,8015,"Barcelona, Spain",Spain,41.37667,2.16264
1186559,Barcelona Comtal 43 apartment,8015,"Barcelona, Spain",Spain,41.37639,2.16137
1188839,great Terrace&lift city center,8012,"Barcelona, Spain",Spain,41.39922,2.15761
1193842,BEAUTIFUL bright CENTRAL flat,8004,"Barcelona, Spain",Spain,41.37152,2.16116
1193941,AMPLE ROOM FOR 3 AT THE GOTHIC QUARTER WITH A/A,8002,"Barcelona, Spain",Spain,41.38141,2.1756
1196349,Fira de Barcelona 2 Apartment,8015,"Barcelona, Spain",Spain,41.38102,2.15317
1196359,Fira de Barcelona 3 Apartment,8015,"Barcelona, Spain",Spain,41.37971,2.15321
1196447,Camp Nou Stadium Apartment,8028,"Barcelona, Spain",Spain,41.37753,2.12799
1196463,Plaza España Terrace A Apartment,8014,"Barcelona, Spain",Spain,41.3758,2.14386
1196908,Plaza España E Apartment,8014,"Barcelona, Spain",Spain,41.37692,2.14205
1197169,Amazing City Villa & Great Garden,8023,"Barcelona, Spain",Spain,41.40799,2.1386
1199380,Picasso Suites 1.3 Paseo de Gracia,,"Barcelona, Spain",Spain,41.39263,2.17091
1199382,Find Calm at a Neutral City Sanctuary with Sleek Style,8009,"Barcelona, Spain",Spain,41.39577,2.17054
1204161,"Upper room, patio home in Gracia",8012,"Barcelona, Spain",Spain,41.40143,2.15181
1204581,"★""CAPSULE"" ♥ SAG.FAMLIA★DOUBLE ROOM",8011,"Barcelona, Spain",Spain,41.38361,2.1584
1207407,Picasso Suites 2.1 Paseo de Gracia,8009,"Barcelona, Spain",Spain,41.39839,2.16604
1207452,Lovely Attic in Barcelona 1,8021,"Barcelona, Spain",Spain,41.39439,2.1464
1212211,Barcelona-Spacious Room 300qm-Loft,8018,"Barcelona, Spain",Spain,41.39682,2.18852
1213201,My Address in Barcelona 12,8010,"Barcelona, Spain",Spain,41.38856,2.17674
1215339,My Address in Barcelona P1,8010,"Barcelona, Spain",Spain,41.3921,2.17456
1215451,Large Central Luxury Apartment,8011,"Barcelona, Spain",Spain,41.3869,2.16083
1218611,Barcelona Comtal 51 apartment,8015,"Barcelona, Spain",Spain,41.37813,2.16251
1218618,Barcelona Comtal 52 apartment,8015,"Barcelona, Spain",Spain,41.37786,2.16079
1222290,4 BED+9 PEOPLE+LUXURY+CITY CENTER,8007,"Barcelona, Spain",Spain,41.38538,2.16405
1224736,It has an attic and an ancient tower of the 19th century,8003,"Barcelona, Spain",Spain,41.38528,2.17819
1230779,Nice double room in Sagrada Familia,8025,"Barcelona, Spain",Spain,41.40645,2.1736
1231483,Barcelona Blanc apartment,8012,"Barcelona, Spain",Spain,41.40045,2.15117
1235475,Casa Sagrera in Eixample district,8010,"Barcelona, Spain",Spain,41.39108,2.17421
1235517,Single room in Gotic centre,8002,"Barcelona, Spain",Spain,41.38044,2.17594
1238141,Apartment with terrace in Poblenou Barcelona,8005,"Barcelona, Spain",Spain,41.40223,2.20408
1239232,Quiet room+private bathroom+lounge,8004,"Barcelona, Spain",Spain,41.37316,2.16725
1241225,My Address in Barcelona P2,8010,"Barcelona, Spain",Spain,41.39028,2.17514
1242210,Downtown Suite with private bathroom,8010,"Barcelona, Spain",Spain,41.39052,2.17636
1245635,"Cozy double ""white"" room",8028,"Barcelona, Spain",Spain,41.37676,2.12903
1249641,"Incredible views, central, family offers",8004,"Barcelona, Spain",Spain,41.37382,2.17566
1255085,Picasso Suites 5.1 Paseo de Gracia,8026,"Barcelona, Spain",Spain,41.39515,2.17055
1255665,054. Urgell Apartment,8011,"Barcelona, Spain",Spain,41.38066,2.16227
1258446,Sunny double room in Gracia next to metro station,8024,"Barcelona, Spain",Spain,41.40555,2.16079
1258501,Comfortable House with sunny terrace,8005,"Barcelona, Spain",Spain,41.40007,2.19952
1264285,Hola Barcelona Tubella: CAMP NOU 3 bdr APARTMENT,8014,"Barcelona, Spain",Spain,41.38557,2.13631
1265873,very cute attic with terrace !!!!,8025,"Barcelona, Spain",Spain,41.40972,2.17465
1266425,AMAZING VIEWS PENTHOUSE PARK GUELL,8041,"Barcelona, Spain",Spain,41.417,2.16896
1266491,Picasso Suites 5.3 Paseo de Gracia,8026,"Barcelona, Spain",Spain,41.39563,2.16882
1269161,"Ramblas Boqueria 31B, Friendly Rentals",8001,"Barcelona, Spain",Spain,41.38015,2.17292
1269191,"Ramblas Boqueria 11, Friendly Rentals",8001,"Barcelona, Spain",Spain,41.37895,2.17298
1269243,"Ramblas Boqueria 22, Friendly Rentals",8001,"Barcelona, Spain",Spain,41.3803,2.17218
1269253,"Ramblas Boqueria 32, Friendly Rentals",8001,"Barcelona, Spain",Spain,41.37905,2.17083
1271555,Fantastic flat -Paseo de Gracia -Pedrera,8008,"Barcelona, Spain",Spain,41.39653,2.16148
1271836,Sagrada Familia New & Comfortable,8025,"Barcelona, Spain",Spain,41.40606,2.17564
1279308,"Cozy & sunny flat, wifi, parking",8029,"Barcelona, Spain",Spain,41.38947,2.14355
1282669,SAGRADA FAMILIA-  Centric Apartment,8013,"Barcelona, Spain",Spain,41.40547,2.17749
1288165,Cozy single room in Barcelona Sants,8014,"Barcelona, Spain",Spain,41.37019,2.1375
1290278,Romantic attic terrace netflix.wifi,8015,"Barcelona, Spain",Spain,41.37885,2.15252
1293412,Sunny Loft in Barcelona 5' walk to the beach,8005,"Barcelona, Spain",Spain,41.39582,2.20265
1294410,beach and center family apartament HUTB-006631,8005,"Barcelona, Spain",Spain,41.39227,2.19771
1296977,"Very central design apartment, Bcn",8036,"Barcelona, Spain",Spain,41.39014,2.15717
1304470,COZY ROOM IN THE CENTRE (RAMBLAS),8001,"Barcelona, Spain",Spain,41.3818,2.17097
1308517,Wonderfull apartment in  Eixample,8037,"Barcelona, Spain",Spain,41.40074,2.16437
1309102,Barcelona playa puerto olímpico ,8005,"Barcelona, Spain",Spain,41.40333,2.2061
1319021,GREAT CENTRAL ART NOUVEAU APARTMENT,8009,"Barcelona, Spain",Spain,41.39861,2.17296
1320149,Pretty apartment in GRACIA - WIFi& NETFLIX,8012,"Barcelona, Spain",Spain,41.40202,2.16189
1329357,"Two big terraces, lot of sun & air",8012,"Barcelona, Spain",Spain,41.40447,2.15404
1329829,Unique Luxury Designer Apartment,8011,"Barcelona, Spain",Spain,41.37766,2.16308
1332929,5*Super host Apartment+terrace  8 min from Ramblas,8004,"Barcelona, Spain",Spain,41.37144,2.1651
1333207,Apt. + garden in modernist building,8023,"Barcelona, Spain",Spain,41.40962,2.15069
1339422,"Double room, very bright.",,"Barcelona, Spain",Spain,41.41093,2.18524
1339639,Charming apartment close to the Sagrada Familia,8026,"Barcelona, Spain",Spain,41.40976,2.17931
1343928,Premium Duplex  Charming Terrace,8025,"Barcelona, Spain",Spain,41.40191,2.16767
1344458,Barcelona Puerto Olimpico playa,8005,"Barcelona, Spain",Spain,41.40239,2.20537
1348754,Double Room Sagrada Familia-Gracia,8025,"Barcelona, Spain",Spain,41.40729,2.171
1354353,COMFORTABLE ROOM AND WELL LOCATED,8014,"Barcelona, Spain",Spain,41.3731,2.13988
1357045,PARC GÜELL 100x100 Barcelona,8023,"Barcelona, Spain",Spain,41.40917,2.14932
1359362,Topfloor dbl room-own sunny terrace,8004,"Barcelona, Spain",Spain,41.37232,2.16917
1370332,Els Rossinyols,8017,"Barcelona, Spain",Spain,41.42552,2.09746
1374380,COSY TWIN ROOM IN GREAT LOCATION,8015,"Barcelona, Spain",Spain,41.37871,2.1603
1383728,NEW FLAT NEXT TO PASSEIG DE GRACIA,8012,"Barcelona, Spain",Spain,41.39771,2.16046
1385618,NEW bright apart at central BCN,8010,"Barcelona, Spain",Spain,41.39533,2.1768
1391996,Room in penthouse with 2 terraces,8004,"Barcelona, Spain",Spain,41.37295,2.16953
1392132,Nordic Apartment Sagrada Familia,8025,"Barcelona, Spain",Spain,41.40796,2.18023
1396721,Stylish apartment A in city center,8007,"Barcelona, Spain",Spain,41.392,2.1633
1397560,"Apartment Barcelona, pool & beach",8018,"Barcelona, Spain",Spain,41.40298,2.19707
1404935,Soak Up the Iberian Sun on Penthouse Terrace,8028,"Barcelona, Spain",Spain,41.39008,2.1387
1406069,ATTIC BARCELONA CENTRE WITH TERRACE,8010,"Barcelona, Spain",Spain,41.39127,2.1747
1407575,Room next to tube L4,,"Barcelona, Spain",Spain,41.41555,2.21652
1410802,White House,8038,"Barcelona, Spain",Spain,41.35324,2.14759
1413577,NiceRoom in the GreenHeart of BCN ,8004,"Barcelona, Spain",Spain,41.37152,2.16049
1417799,Stunning Apartment W Large Terrace,,"Barcelona, Spain",Spain,41.38929,2.17049
1418961,GAYFRIENDLY ROOM PLAZA CATALUNYA 2,8010,"Barcelona, Spain",Spain,41.38916,2.17135
1420428,Stay in a Cosy Bedroom in an Artist's Home,8029,"Barcelona, Spain",Spain,41.39188,2.1409
1425685,038. Office Up Apartment,8037,"Barcelona, Spain",Spain,41.4028,2.16589
1426125,NICE ROOM IN THE OLD CITY CENTER!!!,8002,"Barcelona, Spain",Spain,41.38272,2.17642
1429809,076. New Calabria Apartment,8015,"Barcelona, Spain",Spain,41.37835,2.15509
1431437,Poblenou Rooms,8005,"Barcelona, Spain",Spain,41.40044,2.20202
1435370,Room with ensuite - House with garden Parc Güell,8023,"Barcelona, Spain",Spain,41.41513,2.14461
1436676,003. Alió 3 Apartment,8037,"Barcelona, Spain",Spain,41.40311,2.1662
1446649,Huge@Rambla: bright & comfy. Perfect location,8007,"Barcelona, Spain",Spain,41.38869,2.16472
1447244,COZY MODERN FLAT near Paseo de Gracia!,8006,"Barcelona, Spain",Spain,41.39994,2.15419
1447830,RIBERA - Luxury and Art next to harbour,8003,"Barcelona, Spain",Spain,41.38212,2.18308
1447834,Mar - Spacious studio in Born,8003,"Barcelona, Spain",Spain,41.38191,2.18231
1451882,Big house in Barcelona,8023,"Barcelona, Spain",Spain,41.41917,2.14146
1454173,super central and affordable apt ,8011,"Barcelona, Spain",Spain,41.38243,2.1607
1458113,charming with big private bathroom,8015,"Barcelona, Spain",Spain,41.37598,2.16612
1459127,"Excepcional, terraza, lado playa.",8005,"Barcelona, Spain",Spain,41.39776,2.20008
1472974,"Quiet terrace, in the luxury center of Barcelona",8009,"Barcelona, Spain",Spain,41.39648,2.17111
1474088,Love room near Gaudí building in Sagrada Familia,,"Barcelona, Spain",Spain,41.40746,2.17926
1478299,A Charming Space in Barcelona,8014,"Barcelona, Spain",Spain,41.37054,2.13451
1480728,RAMBLA BADAL- WIFI + A/A -FIRA BCN,8014,"Barcelona, Spain",Spain,41.36781,2.13336
1487939,Double Room with terrace,8016,"Barcelona, Spain",Spain,41.43468,2.17653
1490933,"Spacious, elegant, central, shared terrace, AC",,"Barcelona, Spain",Spain,41.39106,2.17641
1492419,NUEVO APARTAMENTO EN  DIAGONAL MAR,8019,"Barcelona, Spain",Spain,41.41049,2.20754
1492471,029. Laforja 51 Apartment,8021,"Barcelona, Spain",Spain,41.39528,2.14524
1502416,Nice room w. bath in attic - Rambla,8002,"Barcelona, Spain",Spain,41.38243,2.17229
1505365,Central and charming 3 Bdr-2 Bthr in Gracia,8037,"Barcelona, Spain",Spain,41.40137,2.16453
1509691,Cozy room with terrace in Poble Sec,8004,"Barcelona, Spain",Spain,41.37333,2.15703
1520042,"Glorias:Sagrada Familia 15minutes, Beach 20minutes",8018,"Barcelona, Spain",Spain,41.40625,2.19013
1522719,Bright Room for 1 or 2 people.,8042,"Barcelona, Spain",Spain,41.43533,2.1693
1523790,Apartment views Sagrada Familia,8025,"Barcelona, Spain",Spain,41.40585,2.17473
1527831,Penthouse Apartment with terrace,8010,"Barcelona, Spain",Spain,41.39271,2.17278
1529409,Front Sagrada Familia.,8013,"Barcelona, Spain",Spain,41.40075,2.17443
1530586,Modern & Cozy Apartment in Gràcia,8024,"Barcelona, Spain",Spain,41.40703,2.15645
1531051,Apartamento amplio y renovado de 4 hab cerca Metro,8020,"Barcelona, Spain",Spain,41.42388,2.20326
1554416,Apartment with view over the marina,8003,"Barcelona, Spain",Spain,41.37761,2.18795
1557758,2 HAB PRIVADAS EN EL CORAZON,8011,"Barcelona, Spain",Spain,41.38636,2.15938
1563723,STYLISH PASSEIG DE GRACIA APARTMENT,8008,"Barcelona, Spain",Spain,41.39653,2.16191
1563823,3Lujo centro BCN....Sagrada Familia,8013,"Barcelona, Spain",Spain,41.40679,2.18238
